# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
7ff20576d4cf	1476	Chain recurrence and exact MF radicals	lemma	lem:transient-matrices	formalized	GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedTransientMatrices_closed GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.restrictSurjectiveStatement_holds GroupApproximation.ChainCore.CoreRingReflection.restrict_surjective_of_isClosed GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedTransientMatricesIdealClauses	Restriction fits into an exact sequence
f0c16e5c8519	1482	Chain recurrence and exact MF radicals	lemma	lem:transient-matrices	formalized	GroupApproximation.Manuscript.ChainCore.BilateralThree.coreTransientIdealLeDefectIdealStatement_holds GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedTransientMatricesIdealClauses GroupApproximation.ClopenCrossedProduct.transientIdealLocallyMatricialStatement_holds GroupApproximation.ClopenCrossedProduct.printedTransientIdealGeneratedByDefects GroupApproximation.ClopenCrossedProduct.transientIdealLocallyMatricial_of_cells GroupApproximation.ClopenCrossedProduct.exists_transientCells GroupApproximation.ClopenCrossedProduct.exists_matrix_eq_sum_transientTower GroupApproximation.ClopenCrossedProduct.isMatrixUnitFamily_transientTower GroupApproximation.ChainCore.reachableExponents_eq_of_le	The ideal $I$ is locally matricial and is generated by the indicators $1_{P\setminus T(P)}$ of the defects in Lemma~\ref{lem:chain-core-models}.
910136e6e66d	1490	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedClosedSubsetExtension GroupApproximation.ChainCore.restrictRingHom_surjective GroupApproximation.ChainCore.LocallyConstant.exists_comap_val_eq_of_isClosed	Locally constant functions on a closed subset extend by finite clopen partitions.
c05b0ec8b821	1490	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedRestrictionKernelCompactSupport GroupApproximation.ChainCore.comap_val_eq_zero_iff_support_subset_compl GroupApproximation.ChainCore.isCompact_support	Their restriction kernel consists exactly of functions compactly supported in the complement.
97e43ae93d14	1490	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedLaurentExactness GroupApproximation.Manuscript.NonMFSentences.TransientMatrices.printedLaurentExactnessMiddle GroupApproximation.ChainCore.CoreRingReflection.restrict_surjective_of_isClosed	Laurent normal forms give exactness.
2546c17d9884	1490	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ClopenCrossedProduct.transientIdeal_le_span_compressedDefectSet GroupApproximation.ClopenCrossedProduct.coeff_mem_span_compressedDefectSet GroupApproximation.ClopenCrossedProduct.coeff_mem_of_support_subset_biUnion GroupApproximation.ClopenCrossedProduct.exists_isClopen_coeff_charFn_zpow_image_mem GroupApproximation.ClopenCrossedProduct.printedTransientIdealGeneratedByDefects	The translates of the defects cover that complement; a finite clopen subdivision subordinate to this cover on each compact coefficient support proves the ideal-generation claim.
e60c16639f70	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	definition	GroupApproximation.Dynamics.PrintedTransientNoPeriodicPoints GroupApproximation.ClopenCrossedProduct.TransientCellsStatement	Put $U=X\setminus Y$.
f5264e48f943	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Full.NM11.printedCompactOrbitBound GroupApproximation.Full.NM11.PrintedCompactOrbitBound GroupApproximation.Full.NM11.printedClopenNhdsOrbitBound GroupApproximation.Full.NM11.printedTransientMatrices_compact_closed GroupApproximation.ClopenCrossedProduct.exists_wandering_clopen_cover_of_isCompact GroupApproximation.ClopenCrossedProduct.exists_wandering_clopen_cover GroupApproximation.ChainCore.exponentBound_of_wanderingCover GroupApproximation.ClopenCrossedProduct.chainCoreDefectCoverStatement_holds	A compact subset $C\subset U$ has a finite cover by wandering clopen sets, say $m$ of them, so each orbit meets $C$ in at most $m$ points.
4244fb3c658b	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Dynamics.printedTransientNoPeriodicPoints GroupApproximation.Dynamics.isChainRecurrent_of_isPeriodicPt	Also $U$ has no periodic points.
34e1eeff13be	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ClopenCrossedProduct.printedPartialShiftGraphExpansion GroupApproximation.ClopenCrossedProduct.eq_sum_partialShiftGraphs GroupApproximation.ClopenCrossedProduct.sum_smul_charFn_graphDomain	Express a prescribed finite subset of $I$ as linear combinations of characteristic functions of compact clopen partial shift graphs.
cd20a742dd3c	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ClopenCrossedProduct.printedSourceRangeUnion GroupApproximation.ClopenCrossedProduct.sourceRangeUnion GroupApproximation.ClopenCrossedProduct.exists_transientCells_sourceRangeUnion GroupApproximation.ClopenCrossedProduct.transientCellsStatement_sourceRangeUnion GroupApproximation.ClopenCrossedProduct.transientIdealLocallyMatricialStatement_sourceRangeUnion GroupApproximation.ChainCore.stepExponents	Include inverse partial shifts, and let $C$ be the union of their sources and ranges.
1687471008a1	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ChainCore.card_reachableExponents_le GroupApproximation.ChainCore.reachableExponents	The equivalence relation they generate on $C$ has classes of size at most $m$.
ff376e50f433	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Full.NM18.printedErasingLoopsSentence GroupApproximation.Full.NM18.PrintedErasingLoopsSentence GroupApproximation.Full.NM18.exists_short_path_of_path GroupApproximation.Full.NM18.isStepPath_eraseSegment GroupApproximation.Full.NM18.length_le_of_injective GroupApproximation.Full.NM18.mem_reachableExponents_iff_path GroupApproximation.Full.NM18.reachableExponents_subset_of_exponentBound GroupApproximation.Full.NM18.IsStepPath GroupApproximation.ChainCore.reachableExponents_eq_of_le GroupApproximation.ChainCore.exists_reachableExponents_succ_eq	Erasing loops shortens any path between related points to at most $m-1$ steps.
a3598c08b42c	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.Dynamics.printedFreenessUniqueArrow GroupApproximation.Dynamics.eq_of_zpow_apply_eq_of_not_mem_chainRecurrentSet GroupApproximation.Dynamics.isChainRecurrent_of_isPeriodicPt	Freeness on $U$ makes the arrow between related points unique.
741b64286b55	1497	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ChainCore.isClopen_setOf_reachableExponents_eq GroupApproximation.ChainCore.isLocallyConstant_reachableExponents GroupApproximation.ClopenCrossedProduct.exists_finset_classExponents	The generated relation therefore consists of finitely many partial shifts with compact clopen domains.
1d0f9a56866c	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	partial	GroupApproximation.ClopenCrossedProduct.exists_transientCells	Choose a finite clopen partition of $C$ separating distinct points in each class: the finitely many nonidentity partial shifts have no fixed points, so compactness gives such a partition.
fd026a61f84f	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	partial	GroupApproximation.ChainCore.baseSet	Order its atoms and select the point in the first occupied atom as the class representative.
46f3810145ee	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	partial	GroupApproximation.ChainCore.isClopen_baseSet	The representative set is clopen, because presence of a related point in an earlier atom is a finite clopen test.
5079b22a3633	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	partial	GroupApproximation.ClopenCrossedProduct.exists_cells GroupApproximation.ChainCore.isClopen_baseCell	Refine it according to the occupied atoms, the shift exponents to each level, and all original coefficient values.
d01cbef361ce	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ChainCore.level GroupApproximation.ChainCore.isClopen_level GroupApproximation.ChainCore.disjoint_level GroupApproximation.ClopenCrossedProduct.transientTowerExp GroupApproximation.ClopenCrossedProduct.isClopen_transientTowerLevel	On each cell the classes have a fixed size $h$ and continuously enumerated clopen levels.
2a63696d979b	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ClopenCrossedProduct.isMatrixUnitFamily_transientTower GroupApproximation.Pestov91.CrossedProduct.isMatrixUnitFamily_towerUnit GroupApproximation.ChainCore.matrixUnitsHom_injective	The characteristic arrows between these levels form a copy of $M_h(k)$.
e55132ef58f5	1510	Chain recurrence and exact MF radicals	proof	lem:transient-matrices	formalized	GroupApproximation.ClopenCrossedProduct.exists_matrix_eq_sum_transientTower GroupApproximation.ClopenCrossedProduct.transientIdealLocallyMatricial_of_cells GroupApproximation.ClopenCrossedProduct.transientIdealLocallyMatricialStatement_holds	The product of these finitely many matrix algebras contains the prescribed elements, proving local matriciality.
42c043ef7ab5	1526	Chain recurrence and exact MF radicals	theorem	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedCoreRingReflection_closed GroupApproximation.ChainCore.CoreRingReflection.printedCoreRingReflection_of_coreModels GroupApproximation.ChainCore.CoreRingReflection.isUniversalQuotients_coreRestrict GroupApproximation.ChainCore.CoreRingReflection.coreRestrict_surjective GroupApproximation.ChainCore.CoreRingReflection.killsKernelOfDirectlyFinite_coreRestrict	Every unital homomorphism from $R_X$ to a directly finite ring factors uniquely through restriction $R_X\to R_Y$.
8981cd70915a	1526	Chain recurrence and exact MF radicals	theorem	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedCoreRingReflection_closed GroupApproximation.ChainCore.CoreRingReflection.printedCoreRingReflection_of_coreModels GroupApproximation.ChainCore.CoreRingReflection.isUniversalQuotients_coreRestrict GroupApproximation.lefStablyFiniteInterface	This is also the universal stably finite and LEF ring quotient.
43afa4ee3f10	1526	Chain recurrence and exact MF radicals	theorem	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedCoreRingReflection_closed GroupApproximation.ChainCore.CoreRingReflection.printedCoreRingReflection_of_coreModels GroupApproximation.ChainCore.CoreRingReflection.isUniversalQuotients_coreRestrict_mapMatrix	The same assertions hold for $M_m(R_X)\to M_m(R_Y)$ for every $m\ge1$.
cfbacaa0fffa	1526	Chain recurrence and exact MF radicals	theorem	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.coreRingReflectionStatement_holds GroupApproximation.ChainCore.ChainCoreClosures.printedCoreRingReflection_closed GroupApproximation.ChainCore.CoreRingReflection.directlyFinite_iff_of_coreModels GroupApproximation.ChainCore.CoreRingReflection.coreRingReflectionStatement_of_coreModels GroupApproximation.ChainCore.CoreRingReflection.printedCoreRingReflection_of_coreModels	In particular, $R_X$ is directly finite if and only if it is stably finite, if and only if it is LEF, if and only if every point of $X$ is chain recurrent.
9dae685e37b9	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.CoreRingReflection.printedCoreKillsDefectsAndI GroupApproximation.ChainCore.CoreRingReflection.killsKernelOfDirectlyFinite_restrict	A unital homomorphism to a directly finite ring kills every $d$ in \eqref{eq:clopen-defect-pair}, hence all of $I$ by Lemma~\ref{lem:transient-matrices}.
400dde0dbd9d	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedCoreRingReflection_closed GroupApproximation.ChainCore.CoreRingReflection.isUniversalQuotients_coreRestrict GroupApproximation.lefStablyFiniteInterface	Since $R_Y$ itself is LEF and therefore stably finite, all three universal properties follow.
5a62e295ac1a	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	definition	GroupApproximation.isIdempotentElem_map_single_one GroupApproximation.matrixUnitCornerHom	For amplification, let $\varphi\colon M_m(R_X)\to A$ be unital with $A$ directly finite, and put $e=\varphi(E_{11})$.
d74779471003	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.isDedekindFiniteMonoid_corner GroupApproximation.oneSubAddCornerHom_injective	The corner $eAe$ is directly finite: extend a one-sided inverse pair by $1-e$ in $A$.
715cbd0f3410	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.CoreRingReflection.PrintedCoreCornerMapKillsKernel GroupApproximation.ChainCore.CoreRingReflection.printedCoreCornerMapKillsKernel GroupApproximation.matrixUnitCornerHom	Apply the preceding argument to the unital map $r\mapsto\varphi(rE_{11})$ into this corner.
30a44485e5e8	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.CoreRingReflection.PrintedCoreMatrixKillsKernel GroupApproximation.ChainCore.CoreRingReflection.printedCoreMatrixKillsKernel GroupApproximation.killsKernelOfDirectlyFinite_mapMatrix GroupApproximation.map_eq_zero_of_forall_entry_mem	Multiplication by the other matrix units shows that $\varphi$ kills $M_m(I)$.
f2baa4a46f78	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.CoreRingReflection.PrintedCoreMatrixQuotientLEF GroupApproximation.ChainCore.CoreRingReflection.printedCoreMatrixQuotientLEF GroupApproximation.Pestov91.IsLEFRing.matrix	Its quotient $M_m(R_Y)$ is LEF, as follows entrywise from finite ring tables.
b23e0f5197b5	1536	Chain recurrence and exact MF radicals	proof	thm:core-ring-reflection	formalized	GroupApproximation.ChainCore.CoreRingReflection.printedCoreIZeroIff GroupApproximation.ChainCore.CoreRingReflection.directlyFinite_iff_of_coreModels	Finally, $I=0$ exactly when $X=Y$, giving the stated equivalences.
1baaaaa0fb29	1552	Chain recurrence and exact MF radicals	proposition	prop:bilateral-three	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed GroupApproximation.Manuscript.ChainCore.BilateralThree.printedBilateralThree_of_coreModels	For every finite field $k$ and $n\ge3$, the group $\GL_n(R_X)$ is MF if and only if it is LEF, if and only if $R_X$ is directly finite.
69ef136d809a	1552	Chain recurrence and exact MF radicals	proposition	prop:bilateral-three	formalized	GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed GroupApproximation.Manuscript.ChainCore.BilateralThree.printedBilateralThree_of_coreModels	Every homomorphism from $\GL_n(R_X)$ to an MF group kills $\EL_n(R_X,I)$.
331807e9e898	1560	Chain recurrence and exact MF radicals	proof	prop:bilateral-three	definition	GroupApproximation.ClopenCrossedProduct.bilateralCell GroupApproximation.ClopenCrossedProduct.bilateralCell_d GroupApproximation.BilateralThreeCell.Cell.f GroupApproximation.ClopenCrossedProduct.defectD_ne_zero	Take a clopen $P$ with $T(P)\subseteq P$ and nonempty $D=P\setminus T(P)$.
