OVERFLOW active=3001 total=3198
  TTaaTaaTaaaTaTaaaat -> aaaaTaaaaTaaaaaaTaaTaaaaaaaaT
  aTTATaaTaaTaaaTaat -> ATaaaaTaaaaTaaaaaaTaaaaT
  TTaaTaaTaaaTaaTat -> aaaaTaaaaTaaaaaaTaaaaTaaT
  TTaaTaaTaaaTaaTaat -> aaaaTaaaaTaaaaaaTaaaaTaaaaT
  TTaaTaaTaaaTaaTaaat -> aaaaTaaaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaTaaTaaaTaat -> AtATAtaaaaaTaaaaTaaaaaaTaaaaT
  aTTATaaTaaTaaaTaaat -> ATaaaaTaaaaTaaaaaaTaaaaaaT
  TTaaTaaTaaaTaaaTat -> aaaaTaaaaTaaaaaaTaaaaaaTaaT
  TTaaTaaTaaaTaaaTaat -> aaaaTaaaaTaaaaaaTaaaaaaTaaaaT
  aTTATaaTaaTaaaTaaaat -> ATaaaaTaaaaTaaaaaaTaaaaaaaaT
  TTaaTaaTaaaTaaaaTat -> aaaaTaaaaTaaaaaaTaaaaaaaaTaaT
  aTTATaaTaaTaaaTaaaaat -> ATaaaaTaaaaTaaaaaaTaaaaaaaaaaT
  aTTATaaTaaTaaaaTat -> ATaaaaTaaaaTaaaaaaaaTaaT
  TTaaTaaTaaaaTaTat -> aaaaTaaaaTaaaaaaaaTaaTaaT
  TTaaTaaTaaaaTaTaat -> aaaaTaaaaTaaaaaaaaTaaTaaaaT
  TTaaTaaTaaaaTaTaaat -> aaaaTaaaaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaaTaaTaaaaTat -> AtATAtaaaaaTaaaaTaaaaaaaaTaaT
  aTTATaaTaaTaaaaTaat -> ATaaaaTaaaaTaaaaaaaaTaaaaT
  TTaaTaaTaaaaTaaTat -> aaaaTaaaaTaaaaaaaaTaaaaTaaT
  TTaaTaaTaaaaTaaTaat -> aaaaTaaaaTaaaaaaaaTaaaaTaaaaT
  aTTATaaTaaTaaaaTaaat -> ATaaaaTaaaaTaaaaaaaaTaaaaaaT
  TTaaTaaTaaaaTaaaTat -> aaaaTaaaaTaaaaaaaaTaaaaaaTaaT
  aTTATaaTaaTaaaaTaaaat -> ATaaaaTaaaaTaaaaaaaaTaaaaaaaaT
  AtaTAtaTTA -> taTAtATAT
  taTAtATAAt -> AAtaTAtA
  taTAtATATAt -> AtaTAtAAAT
  taTAtATAATat -> AAtaTAtaT
  taTAtATATATat -> AtaTAtAAATaaT
  taTAtATAATaat -> AAtaTAtaaaT
  TAtaTAAtAT -> aTAAtATA
  TAtATATatAtAT -> ATATatAtATA
  taTAtATATATaat -> AtaTAtAAATaaaaT
  taTAtATAATaaat -> AAtaTAtaaaaaT
  taTAtATATATaTat -> AtaTAtAAATaaTaaT
  TatAtATATatAtAT -> taTATatAtATA
  taTAtATATaTaTat -> AtaTAtaTaaTaaT
  taTAtATATATaaat -> AtaTAtAAATaaaaaaT
  taTAtATAATaaaat -> AAtaTAtaaaaaaaT
  taTAtATATATaaTat -> AtaTAtAAATaaaaTaaT
  taTAtATATATaTaat -> AtaTAtAAATaaTaaaaT
  TaatAtATATatAtAT -> taaaTATatAtATA
  taTAtATATaaTaTat -> AtaTAtaaaTaaTaaT
  taTAtATATaTaaTat -> AtaTAtaTaaaaTaaT
  taTAtATATaTaTaat -> AtaTAtaTaaTaaaaT
  taTAtATATATaTaTat -> AtaTAtAAATaaTaaTaaT
  taTAtATATaTaTaTat -> AtaTAtaTaaTaaTaaT
  taTAtATATATaaTaat -> AtaTAtAAATaaaaTaaaaT
  taTAtATATaaaTaTat -> AtaTAtaaaaaTaaTaaT
  taTAtATATaTaaaTat -> AtaTAtaTaaaaaaTaaT
  TaaatAtATATatAtAT -> taaaaaTATatAtATA
  taTAtATATaaTaaTat -> AtaTAtaaaTaaaaTaaT
  taTAtATATaTaTaaat -> AtaTAtaTaaTaaaaaaT
  taTAtATATaTaaTaat -> AtaTAtaTaaaaTaaaaT
  taTAtATATaaTaTaat -> AtaTAtaaaTaaTaaaaT
  taTAtATATATaTaTaat -> AtaTAtAAATaaTaaTaaaaT
  taTAtATATaaTaTaTat -> AtaTAtaaaTaaTaaTaaT
  taTAtATATaTaaTaTat -> AtaTAtaTaaaaTaaTaaT
  taTAtATATaTaTaaTat -> AtaTAtaTaaTaaaaTaaT
  taTAtATATaTaTaTaat -> AtaTAtaTaaTaaTaaaaT
  taTAtATATaTaaaaTat -> AtaTAtaTaaaaaaaaTaaT
  taTAtATATaaaTaaTat -> AtaTAtaaaaaTaaaaTaaT
  taTAtATATaaTaaaTat -> AtaTAtaaaTaaaaaaTaaT
  taTAtATATaTaaaTaat -> AtaTAtaTaaaaaaTaaaaT
  taTAtATATaaaTaTaat -> AtaTAtaaaaaTaaTaaaaT
  TaaaatAtATATatAtAT -> taaaaaaaTATatAtATA
  taTAtATATaaTaaTaat -> AtaTAtaaaTaaaaTaaaaT
  taTAtATATaTaTaaaat -> AtaTAtaTaaTaaaaaaaaT
  taTAtATATaaTaTaaat -> AtaTAtaaaTaaTaaaaaaT
  taTAtATATaTaaTaaat -> AtaTAtaTaaaaTaaaaaaT
  taTAtATATaTaTaTaTat -> AtaTAtaTaaTaaTaaTaaT
  taTAtATATaaTaaTaTat -> AtaTAtaaaTaaaaTaaTaaT
  taTAtATATaTaTaaaTat -> AtaTAtaTaaTaaaaaaTaaT
  taTAtATATaTaaTaaTat -> AtaTAtaTaaaaTaaaaTaaT
  taTAtATATaaTaTaaTat -> AtaTAtaaaTaaTaaaaTaaT
  taTAtATATaaTaTaTaat -> AtaTAtaaaTaaTaaTaaaaT
  taTAtATATaTaaTaTaat -> AtaTAtaTaaaaTaaTaaaaT
  taTAtATATaTaTaaTaat -> AtaTAtaTaaTaaaaTaaaaT
  taTAtATATaTaTaTaaat -> AtaTAtaTaaTaaTaaaaaaT
  taTAtATATaaTaaaaTat -> AtaTAtaaaTaaaaaaaaTaaT
  taTAtATATaTaaaaTaat -> AtaTAtaTaaaaaaaaTaaaaT
  taTAtATATaaaTaaaTat -> AtaTAtaaaaaTaaaaaaTaaT
  taTAtATATaaaTaaTaat -> AtaTAtaaaaaTaaaaTaaaaT
  taTAtATATaTaTaaaaat -> AtaTAtaTaaTaaaaaaaaaaT
  taTAtATATaaTaaaTaat -> AtaTAtaaaTaaaaaaTaaaaT
  taTAtATATaTaaaTaaat -> AtaTAtaTaaaaaaTaaaaaaT
  taTAtATATaaaTaTaaat -> AtaTAtaaaaaTaaTaaaaaaT
  taTAtATATaaTaaTaaat -> AtaTAtaaaTaaaaTaaaaaaT
  taTAtATATaaTaTaaaat -> AtaTAtaaaTaaTaaaaaaaaT
  taTAtATATaTaaTaaaat -> AtaTAtaTaaaaTaaaaaaaaT
  taTAtATATaTaTaaTaTat -> AtaTAtaTaaTaaaaTaaTaaT
  taTAtATATaTaTaTaaTat -> AtaTAtaTaaTaaTaaaaTaaT
  taTAtATATaTaTaTaTaat -> AtaTAtaTaaTaaTaaTaaaaT
  taTAtATATaaTaaTaaTat -> AtaTAtaaaTaaaaTaaaaTaaT
  taTAtATATaaTaaTaTaat -> AtaTAtaaaTaaaaTaaTaaaaT
  taTAtATATaTaTaaaaTat -> AtaTAtaTaaTaaaaaaaaTaaT
  taTAtATATaaTaTaaaTat -> AtaTAtaaaTaaTaaaaaaTaaT
  taTAtATATaTaaTaaaTat -> AtaTAtaTaaaaTaaaaaaTaaT
  taTAtATATaTaTaaaTaat -> AtaTAtaTaaTaaaaaaTaaaaT
  taTAtATATaTaaTaaTaat -> AtaTAtaTaaaaTaaaaTaaaaT
  taTAtATATaaTaTaaTaat -> AtaTAtaaaTaaTaaaaTaaaaT
  taTAtATATaaTaTaTaaat -> AtaTAtaaaTaaTaaTaaaaaaT
  taTAtATATaTaaTaTaaat -> AtaTAtaTaaaaTaaTaaaaaaT
  taTAtATATaTaTaTaaaat -> AtaTAtaTaaTaaTaaaaaaaaT
  taTAtATATaTaTaaTaaat -> AtaTAtaTaaTaaaaTaaaaaaT
  taTAtATATaaaTaaaaTat -> AtaTAtaaaaaTaaaaaaaaTaaT
  taTAtATATaaTaaaaTaat -> AtaTAtaaaTaaaaaaaaTaaaaT
  taTAtATATaTaaaaTaaat -> AtaTAtaTaaaaaaaaTaaaaaaT
  taTAtATATaaaTaaaTaat -> AtaTAtaaaaaTaaaaaaTaaaaT
  taTAtATATaTaTaaaaaat -> AtaTAtaTaaTaaaaaaaaaaaaT
  taTAtATATaaaTaaTaaat -> AtaTAtaaaaaTaaaaTaaaaaaT
  taTAtATATaaTaTaaaaat -> AtaTAtaaaTaaTaaaaaaaaaaT
  taTAtATATaTaaTaaaaat -> AtaTAtaTaaaaTaaaaaaaaaaT
  taTAtATATaaTaaaTaaat -> AtaTAtaaaTaaaaaaTaaaaaaT
  taTAtATATaTaaaTaaaat -> AtaTAtaTaaaaaaTaaaaaaaaT
  taTAtATATaaaTaTaaaat -> AtaTAtaaaaaTaaTaaaaaaaaT
  taTAtATATaaTaaTaaaat -> AtaTAtaaaTaaaaTaaaaaaaaT
  taTAtATATaTaTaaTaaTat -> AtaTAtaTaaTaaaaTaaaaTaaT
  taTAtATATaTaTaaTaTaat -> AtaTAtaTaaTaaaaTaaTaaaaT
  taTAtATATaTaTaTaaaTat -> AtaTAtaTaaTaaTaaaaaaTaaT
  taTAtATATaTaTaTaaTaat -> AtaTAtaTaaTaaTaaaaTaaaaT
  taTAtATATaTaTaTaTaaat -> AtaTAtaTaaTaaTaaTaaaaaaT
  taTAtATATaaTaaTaaaTat -> AtaTAtaaaTaaaaTaaaaaaTaaT
  taTAtATATaaTaaTaaTaat -> AtaTAtaaaTaaaaTaaaaTaaaaT
  taTAtATATaaTaaTaTaaat -> AtaTAtaaaTaaaaTaaTaaaaaaT
  taTAtATATaaTaTaaaaTat -> AtaTAtaaaTaaTaaaaaaaaTaaT
  taTAtATATaTaaTaaaaTat -> AtaTAtaTaaaaTaaaaaaaaTaaT
  taTAtATATaTaTaaaaTaat -> AtaTAtaTaaTaaaaaaaaTaaaaT
  taTAtATATaaTaTaaaTaat -> AtaTAtaaaTaaTaaaaaaTaaaaT
  taTAtATATaTaaTaaaTaat -> AtaTAtaTaaaaTaaaaaaTaaaaT
  taTAtATATaTaTaaaTaaat -> AtaTAtaTaaTaaaaaaTaaaaaaT
  taTAtATATaTaTaTaaaaat -> AtaTAtaTaaTaaTaaaaaaaaaaT
  taTAtATATaTaaTaaTaaat -> AtaTAtaTaaaaTaaaaTaaaaaaT
  taTAtATATaaTaTaaTaaat -> AtaTAtaaaTaaTaaaaTaaaaaaT
  taTAtATATaaTaTaTaaaat -> AtaTAtaaaTaaTaaTaaaaaaaaT
  taTAtATATaTaaTaTaaaat -> AtaTAtaTaaaaTaaTaaaaaaaaT
  taTAtATATaTaTaaTaaaat -> AtaTAtaTaaTaaaaTaaaaaaaaT
  taTAtATATaTaTaaaaaaat -> AtaTAtaTaaTaaaaaaaaaaaaaaT
  taTAtATATaaaTaaaaTaat -> AtaTAtaaaaaTaaaaaaaaTaaaaT
  taTAtATATaaTaaaaTaaat -> AtaTAtaaaTaaaaaaaaTaaaaaaT
  taTAtATATaTaaaaTaaaat -> AtaTAtaTaaaaaaaaTaaaaaaaaT
  taTAtATATaaaTaaaTaaat -> AtaTAtaaaaaTaaaaaaTaaaaaaT
  taTAtATATaaTaTaaaaaat -> AtaTAtaaaTaaTaaaaaaaaaaaaT
  taTAtATATaTaaTaaaaaat -> AtaTAtaTaaaaTaaaaaaaaaaaaT
  taTAtATATaaaTaaTaaaat -> AtaTAtaaaaaTaaaaTaaaaaaaaT
  taTAtATATaaTaaTaaaaat -> AtaTAtaaaTaaaaTaaaaaaaaaaT
  taTAtATATaaaTaTaaaaat -> AtaTAtaaaaaTaaTaaaaaaaaaaT
  taTAtATATaTaaaTaaaaat -> AtaTAtaTaaaaaaTaaaaaaaaaaT
  taTAtATATaaTaaaTaaaat -> AtaTAtaaaTaaaaaaTaaaaaaaaT
  taTAtATATaTaTaTaaaaTat -> AtaTAtaTaaTaaTaaaaaaaaTaaT
  taTAtATATaTaTaaTaaaTat -> AtaTAtaTaaTaaaaTaaaaaaTaaT
  taTAtATATaTaTaaTaaTaat -> AtaTAtaTaaTaaaaTaaaaTaaaaT
  taTAtATATaTaTaaTaTaaat -> AtaTAtaTaaTaaaaTaaTaaaaaaT
  taTAtATATaTaTaTaaaTaat -> AtaTAtaTaaTaaTaaaaaaTaaaaT
  taTAtATATaTaTaTaaTaaat -> AtaTAtaTaaTaaTaaaaTaaaaaaT
  taTAtATATaTaTaTaTaaaat -> AtaTAtaTaaTaaTaaTaaaaaaaaT
  taTAtATATaaTaaTaaaaTat -> AtaTAtaaaTaaaaTaaaaaaaaTaaT
  taTAtATATaaTaaTaaaTaat -> AtaTAtaaaTaaaaTaaaaaaTaaaaT
  taTAtATATaaTaaTaaTaaat -> AtaTAtaaaTaaaaTaaaaTaaaaaaT
  taTAtATATaaTaaTaTaaaat -> AtaTAtaaaTaaaaTaaTaaaaaaaaT
  taTAtATATaaTaTaaaaTaat -> AtaTAtaaaTaaTaaaaaaaaTaaaaT
  taTAtATATaTaaTaaaaTaat -> AtaTAtaTaaaaTaaaaaaaaTaaaaT
  taTAtATATaTaTaaaaTaaat -> AtaTAtaTaaTaaaaaaaaTaaaaaaT
  taTAtATATaTaTaTaaaaaat -> AtaTAtaTaaTaaTaaaaaaaaaaaaT
  taTAtATATaaTaTaaaTaaat -> AtaTAtaaaTaaTaaaaaaTaaaaaaT
  taTAtATATaTaaTaaaTaaat -> AtaTAtaTaaaaTaaaaaaTaaaaaaT
  taTAtATATaTaTaaaTaaaat -> AtaTAtaTaaTaaaaaaTaaaaaaaaT
  taTAtATATaTaTaaTaaaaat -> AtaTAtaTaaTaaaaTaaaaaaaaaaT
  taTAtATATaTaaTaTaaaaat -> AtaTAtaTaaaaTaaTaaaaaaaaaaT
  taTAtATATaaTaTaTaaaaat -> AtaTAtaaaTaaTaaTaaaaaaaaaaT
  taTAtATATaTaaTaaTaaaat -> AtaTAtaTaaaaTaaaaTaaaaaaaaT
  taTAtATATaaTaTaaTaaaat -> AtaTAtaaaTaaTaaaaTaaaaaaaaT
  taTAtATATaaTaTaaaaaaat -> AtaTAtaaaTaaTaaaaaaaaaaaaaaT
  taTAtATATaTaaTaaaaaaat -> AtaTAtaTaaaaTaaaaaaaaaaaaaaT
  taTAtATATaaaTaaaaTaaat -> AtaTAtaaaaaTaaaaaaaaTaaaaaaT
  taTAtATATaaTaaaaTaaaat -> AtaTAtaaaTaaaaaaaaTaaaaaaaaT
  taTAtATATaTaaaaTaaaaat -> AtaTAtaTaaaaaaaaTaaaaaaaaaaT
  taTAtATATaaaTaaaTaaaat -> AtaTAtaaaaaTaaaaaaTaaaaaaaaT
  taTAtATATaaTaaTaaaaaat -> AtaTAtaaaTaaaaTaaaaaaaaaaaaT
  taTAtATATaaaTaTaaaaaat -> AtaTAtaaaaaTaaTaaaaaaaaaaaaT
  taTAtATATaTaaaTaaaaaat -> AtaTAtaTaaaaaaTaaaaaaaaaaaaT
  taTAtATATaaaTaaTaaaaat -> AtaTAtaaaaaTaaaaTaaaaaaaaaaT
  taTAtATATaaTaaaTaaaaat -> AtaTAtaaaTaaaaaaTaaaaaaaaaaT
  taTAtATATaTaTaaTaaaaTat -> AtaTAtaTaaTaaaaTaaaaaaaaTaaT
  taTAtATATaTaTaTaaaaTaat -> AtaTAtaTaaTaaTaaaaaaaaTaaaaT
  taTAtATATaTaTaaTaaaTaat -> AtaTAtaTaaTaaaaTaaaaaaTaaaaT
  taTAtATATaTaTaaTaaTaaat -> AtaTAtaTaaTaaaaTaaaaTaaaaaaT
  taTAtATATaTaTaaTaTaaaat -> AtaTAtaTaaTaaaaTaaTaaaaaaaaT
  taTAtATATaTaTaTaaaTaaat -> AtaTAtaTaaTaaTaaaaaaTaaaaaaT
  taTAtATATaTaTaTaTaaaaat -> AtaTAtaTaaTaaTaaTaaaaaaaaaaT
  taTAtATATaTaTaTaaTaaaat -> AtaTAtaTaaTaaTaaaaTaaaaaaaaT
  taTAtATATaaTaaTaaaaTaat -> AtaTAtaaaTaaaaTaaaaaaaaTaaaaT
  taTAtATATaaTaaTaaaTaaat -> AtaTAtaaaTaaaaTaaaaaaTaaaaaaT
  taTAtATATaaTaaTaaTaaaat -> AtaTAtaaaTaaaaTaaaaTaaaaaaaaT
  taTAtATATaaTaaTaTaaaaat -> AtaTAtaaaTaaaaTaaTaaaaaaaaaaT
  taTAtATATaaTaTaaaaTaaat -> AtaTAtaaaTaaTaaaaaaaaTaaaaaaT
  taTAtATATaTaaTaaaaTaaat -> AtaTAtaTaaaaTaaaaaaaaTaaaaaaT
  taTAtATATaTaTaTaaaaaaat -> AtaTAtaTaaTaaTaaaaaaaaaaaaaaT
  taTAtATATaTaTaaaaTaaaat -> AtaTAtaTaaTaaaaaaaaTaaaaaaaaT
  taTAtATATaTaTaaTaaaaaat -> AtaTAtaTaaTaaaaTaaaaaaaaaaaaT
  taTAtATATaTaaTaTaaaaaat -> AtaTAtaTaaaaTaaTaaaaaaaaaaaaT
  taTAtATATaaTaTaTaaaaaat -> AtaTAtaaaTaaTaaTaaaaaaaaaaaaT
  taTAtATATaaTaTaaaTaaaat -> AtaTAtaaaTaaTaaaaaaTaaaaaaaaT
  taTAtATATaTaaTaaaTaaaat -> AtaTAtaTaaaaTaaaaaaTaaaaaaaaT
  taTAtATATaTaTaaaTaaaaat -> AtaTAtaTaaTaaaaaaTaaaaaaaaaaT
  taTAtATATaaTaTaaTaaaaat -> AtaTAtaaaTaaTaaaaTaaaaaaaaaaT
  taTAtATATaTaaTaaTaaaaat -> AtaTAtaTaaaaTaaaaTaaaaaaaaaaT
  taTAtATATaaTaaTaaaaaaat -> AtaTAtaaaTaaaaTaaaaaaaaaaaaaaT
  taTAtATATaaaTaTaaaaaaat -> AtaTAtaaaaaTaaTaaaaaaaaaaaaaaT
  taTAtATATaTaaaTaaaaaaat -> AtaTAtaTaaaaaaTaaaaaaaaaaaaaaT
  taTAtATATaaaTaaaaTaaaat -> AtaTAtaaaaaTaaaaaaaaTaaaaaaaaT
  taTAtATATaaTaaaaTaaaaat -> AtaTAtaaaTaaaaaaaaTaaaaaaaaaaT
  taTAtATATaTaaaaTaaaaaat -> AtaTAtaTaaaaaaaaTaaaaaaaaaaaaT
  taTAtATATaaaTaaaTaaaaat -> AtaTAtaaaaaTaaaaaaTaaaaaaaaaaT
  taTAtATATaaTaaaTaaaaaat -> AtaTAtaaaTaaaaaaTaaaaaaaaaaaaT
  taTAtATATaaaTaaTaaaaaat -> AtaTAtaaaaaTaaaaTaaaaaaaaaaaaT
  taTAtATATaTaTaaTaaaaTaat -> AtaTAtaTaaTaaaaTaaaaaaaaTaaaaT
  taTAtATATaTaTaTaaaaTaaat -> AtaTAtaTaaTaaTaaaaaaaaTaaaaaaT
  taTAtATATaTaTaTaTaaaaaat -> AtaTAtaTaaTaaTaaTaaaaaaaaaaaaT
  taTAtATATaTaTaaTaaaTaaat -> AtaTAtaTaaTaaaaTaaaaaaTaaaaaaT
  taTAtATATaTaTaaTaaTaaaat -> AtaTAtaTaaTaaaaTaaaaTaaaaaaaaT
  taTAtATATaTaTaaTaTaaaaat -> AtaTAtaTaaTaaaaTaaTaaaaaaaaaaT
  taTAtATATaTaTaTaaaTaaaat -> AtaTAtaTaaTaaTaaaaaaTaaaaaaaaT
  taTAtATATaTaTaTaaTaaaaat -> AtaTAtaTaaTaaTaaaaTaaaaaaaaaaT
  taTAtATat -> ataTAtA
  ataTAtaTTA -> taTAtATaT
  taTAtATaTAt -> ataTAtAAAT
  taTAtATaTat -> ataTAtaT
  taTAtATaTaat -> ataTAtaaaT
  taTAtATaTATat -> ataTAtAAATaaT
  taTAtATaTaTat -> ataTAtaTaaT
  taTAtATaTaaat -> ataTAtaaaaaT
  taTAtATaTATaat -> ataTAtAAATaaaaT
  taTAtATaTaTaat -> ataTAtaTaaaaT
  taTAtATaTaaTat -> ataTAtaaaTaaT
  taTAtATaTaaaat -> ataTAtaaaaaaaT
  taTAtATaTATaTat -> ataTAtAAATaaTaaT
  TAtaTAtaTaTAtAT -> aTAtAAATATa
  taTAtATaTaTaTat -> ataTAtaTaaTaaT
  taTAtATaTATaaat -> ataTAtAAATaaaaaaT
  taTAtATaTaTaaat -> ataTAtaTaaaaaaT
  taTAtATaTaaaTat -> ataTAtaaaaaTaaT
  taTAtATaTaaTaat -> ataTAtaaaTaaaaT
  taTAtATaTaaaaat -> ataTAtaaaaaaaaaT
  taTAtATaTATaaTat -> ataTAtAAATaaaaTaaT
  taTAtATaTATaTaat -> ataTAtAAATaaTaaaaT
  taTAtATaTaaTaTat -> ataTAtaaaTaaTaaT
  taTAtATaTaTaaTat -> ataTAtaTaaaaTaaT
  taTAtATaTaTaTaat -> ataTAtaTaaTaaaaT
  taTAtATaTaaaaTat -> ataTAtaaaaaaaTaaT
  taTAtATaTaTaaaat -> ataTAtaTaaaaaaaaT
  taTAtATaTaaaTaat -> ataTAtaaaaaTaaaaT
  taTAtATaTaaTaaat -> ataTAtaaaTaaaaaaT
  taTAtATaTaaaaaat -> ataTAtaaaaaaaaaaaT
  taTAtATaTATaTaTat -> ataTAtAAATaaTaaTaaT
  taTAtATaTaTaTaTat -> ataTAtaTaaTaaTaaT
  taTAtATaTATaaTaat -> ataTAtAAATaaaaTaaaaT
  taTAtATaTaaaTaTat -> ataTAtaaaaaTaaTaaT
  taTAtATaTaTaaaTat -> ataTAtaTaaaaaaTaaT
  taTAtATaTaaTaaTat -> ataTAtaaaTaaaaTaaT
  taTAtATaTaTaTaaat -> ataTAtaTaaTaaaaaaT
  taTAtATaTaTaaTaat -> ataTAtaTaaaaTaaaaT
  taTAtATaTaaTaTaat -> ataTAtaaaTaaTaaaaT
  taTAtATaTaaaaTaat -> ataTAtaaaaaaaTaaaaT
  taTAtATaTaTaaaaat -> ataTAtaTaaaaaaaaaaT
  taTAtATaTaaTaaaat -> ataTAtaaaTaaaaaaaaT
  taTAtATaTaaaTaaat -> ataTAtaaaaaTaaaaaaT
  taTAtATaTaaaaaaat -> ataTAtaaaaaaaaaaaaaT
  taTAtATaTATaTaTaat -> ataTAtAAATaaTaaTaaaaT
  taTAtATaTaaTaTaTat -> ataTAtaaaTaaTaaTaaT
  taTAtATaTaTaaTaTat -> ataTAtaTaaaaTaaTaaT
  taTAtATaTaTaTaaTat -> ataTAtaTaaTaaaaTaaT
  taTAtATaTaTaTaTaat -> ataTAtaTaaTaaTaaaaT
  taTAtATaTaTaaaaTat -> ataTAtaTaaaaaaaaTaaT
  taTAtATaTaaaTaaTat -> ataTAtaaaaaTaaaaTaaT
  taTAtATaTaaTaaaTat -> ataTAtaaaTaaaaaaTaaT
  taTAtATaTaTaaaTaat -> ataTAtaTaaaaaaTaaaaT
  taTAtATaTaaaTaTaat -> ataTAtaaaaaTaaTaaaaT
  taTAtATaTaaTaaTaat -> ataTAtaaaTaaaaTaaaaT
  taTAtATaTaTaTaaaat -> ataTAtaTaaTaaaaaaaaT
  taTAtATaTaaTaTaaat -> ataTAtaaaTaaTaaaaaaT
  taTAtATaTaTaaTaaat -> ataTAtaTaaaaTaaaaaaT
  taTAtATaTaTaaaaaat -> ataTAtaTaaaaaaaaaaaaT
  taTAtATaTaaaaTaaat -> ataTAtaaaaaaaTaaaaaaT
  taTAtATaTaaTaaaaat -> ataTAtaaaTaaaaaaaaaaT
  taTAtATaTaTaTaTaTat -> ataTAtaTaaTaaTaaTaaT
  taTAtATaTaaaTaaaat -> ataTAtaaaaaTaaaaaaaaT
  taTAtATaTaaTaaTaTat -> ataTAtaaaTaaaaTaaTaaT
  taTAtATaTaTaTaaaTat -> ataTAtaTaaTaaaaaaTaaT
  taTAtATaTaTaaTaaTat -> ataTAtaTaaaaTaaaaTaaT
  taTAtATaTaaTaTaaTat -> ataTAtaaaTaaTaaaaTaaT
  taTAtATaTaaTaTaTaat -> ataTAtaaaTaaTaaTaaaaT
  taTAtATaTaTaaTaTaat -> ataTAtaTaaaaTaaTaaaaT
  taTAtATaTaTaTaaTaat -> ataTAtaTaaTaaaaTaaaaT
  taTAtATaTaTaTaTaaat -> ataTAtaTaaTaaTaaaaaaT
  taTAtATaTaaTaaaaTat -> ataTAtaaaTaaaaaaaaTaaT
  taTAtATaTaTaaaaTaat -> ataTAtaTaaaaaaaaTaaaaT
  taTAtATaTaaaTaaaTat -> ataTAtaaaaaTaaaaaaTaaT
  taTAtATaTaaaTaaTaat -> ataTAtaaaaaTaaaaTaaaaT
  taTAtATaTaTaTaaaaat -> ataTAtaTaaTaaaaaaaaaaT
  taTAtATaTaaTaaaTaat -> ataTAtaaaTaaaaaaTaaaaT
  taTAtATaTaTaaaTaaat -> ataTAtaTaaaaaaTaaaaaaT
  taTAtATaTaaaTaTaaat -> ataTAtaaaaaTaaTaaaaaaT
  taTAtATaTaaTaaTaaat -> ataTAtaaaTaaaaTaaaaaaT
  taTAtATaTaaTaTaaaat -> ataTAtaaaTaaTaaaaaaaaT
  taTAtATaTaTaaTaaaat -> ataTAtaTaaaaTaaaaaaaaT
  taTAtATaTaTaaaaaaat -> ataTAtaTaaaaaaaaaaaaaaT
  taTAtATaTaaTaaaaaat -> ataTAtaaaTaaaaaaaaaaaaT
  taTAtATaTaaaaTaaaat -> ataTAtaaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaaTaTat -> ataTAtaTaaTaaaaTaaTaaT
  taTAtATaTaaaTaaaaat -> ataTAtaaaaaTaaaaaaaaaaT
  taTAtATaTaTaTaTaaTat -> ataTAtaTaaTaaTaaaaTaaT
  taTAtATaTaTaTaTaTaat -> ataTAtaTaaTaaTaaTaaaaT
  taTAtATaTaaTaaTaaTat -> ataTAtaaaTaaaaTaaaaTaaT
  taTAtATaTaaTaaTaTaat -> ataTAtaaaTaaaaTaaTaaaaT
  taTAtATaTaTaTaaaaTat -> ataTAtaTaaTaaaaaaaaTaaT
  taTAtATaTaaTaTaaaTat -> ataTAtaaaTaaTaaaaaaTaaT
  taTAtATaTaTaaTaaaTat -> ataTAtaTaaaaTaaaaaaTaaT
  taTAtATaTaTaTaaaTaat -> ataTAtaTaaTaaaaaaTaaaaT
  taTAtATaTaTaaTaaTaat -> ataTAtaTaaaaTaaaaTaaaaT
  taTAtATaTaaTaTaaTaat -> ataTAtaaaTaaTaaaaTaaaaT
  taTAtATaTaaTaTaTaaat -> ataTAtaaaTaaTaaTaaaaaaT
  taTAtATaTaTaaTaTaaat -> ataTAtaTaaaaTaaTaaaaaaT
  taTAtATaTaTaTaTaaaat -> ataTAtaTaaTaaTaaaaaaaaT
  taTAtATaTaTaTaaTaaat -> ataTAtaTaaTaaaaTaaaaaaT
  taTAtATaTaaaTaaaaTat -> ataTAtaaaaaTaaaaaaaaTaaT
  taTAtATaTaaTaaaaTaat -> ataTAtaaaTaaaaaaaaTaaaaT
  taTAtATaTaTaaaaTaaat -> ataTAtaTaaaaaaaaTaaaaaaT
  taTAtATaTaaaTaaaTaat -> ataTAtaaaaaTaaaaaaTaaaaT
  taTAtATaTaTaTaaaaaat -> ataTAtaTaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaaTaaat -> ataTAtaaaaaTaaaaTaaaaaaT
  taTAtATaTaaTaTaaaaat -> ataTAtaaaTaaTaaaaaaaaaaT
  taTAtATaTaTaaTaaaaat -> ataTAtaTaaaaTaaaaaaaaaaT
  taTAtATaTaaTaaaTaaat -> ataTAtaaaTaaaaaaTaaaaaaT
  taTAtATaTaTaaaTaaaat -> ataTAtaTaaaaaaTaaaaaaaaT
